job_id,industry_id
3888030764,104
3886217031,14
3886210830,11
3888032569,104
3888027909,104
3888027953,1324
3888031720,1324
3888030824,13
3886215641,3106
3886215641,2458
3885114315,48
3888027762,27
3885113344,36
2264355,89
3886210955,27
3886218078,34
3885109950,118
3886218000,3242
3888038064,91
3888038039,104
3886211899,48
3888038040,104
3888932749,14
3888934519,14
3888937197,27
3888931775,14
3888931781,14
3888935529,27
3888934485,14
3888937049,14
3888931887,27
3888935531,27
3888933742,104
3887572647,42
3886447758,57
3888934633,27
3888937205,27
3887574206,42
3888936268,14
3888933631,14
3886442909,100
3886442909,139
3886442909,14
3887575136,42
3887572653,42
3888937050,14
3888933728,27
3888936279,14
3886453362,106
3888936399,27
3887577045,42
3888930904,14
3888934496,14
3888935534,27
3888936401,27
3887551847,68
3888937081,14
3888937201,27
3887573304,42
3888939611,31
3886447747,68
3888939612,31
3888938895,104
3888941613,44
3888940587,31
3888943535,122
3888931884,27
3888938063,112
3888933736,27
3888946054,113
3888938975,122
3888944341,122
3888942332,31
3888947288,68
3887577042,42
3888938974,122
3888931885,27
3888944342,122
3886453773,104
3886454581,104
3887579363,96
3887579358,96
3888958294,104
3887579313,42
3888940824,122
3886451820,104
3886454565,104
3886456186,104
3887574641,139
3888942529,44
3887589865,22
3887574882,96
3887580321,96
3887586849,11
3887580288,42
3888966902,25
3887582477,14
3888991764,14
3887583364,14
3887589910,14
3888973726,27
3888964590,27
3887909846,146
3888976407,27
3887570784,14
3888967438,27
3887593646,14
3887591736,14
3888946378,94
3889107869,3198
3887591734,14
3888972089,27
3888969839,27
3887592714,14
3888973346,27
3889101257,50
3889101257,51
3889101257,99
3888962825,27
3888968324,27
3888967744,27
3888975394,27
3889103915,31
3888963781,27
3888943306,57
3887574649,3233
3887580716,14
3888975480,27
3889108908,3198
3888939875,122
3888995270,28
3889124665,139
3889107871,3198
3887596263,14
3888970848,27
3887578489,96
3888971164,27
3886478539,36
3888957465,124
3887592713,14
3888966301,31
3889105867,31
3888965379,28
3889152584,14
3888968034,31
3888967721,27
3889154249,14
3888967505,27
3888973488,27
3889153447,14
3888970611,27
3887587750,11
3888958420,124
3889147397,48
3889152597,14
3886455015,34
3889156105,14
3887596209,22
3886464347,48
3889150618,14
3886483141,15
3888982367,27
3888964807,27
3888996307,28
3889152585,14
3888975646,48
3888995646,14
3889151564,14
3887582329,14
3889152596,14
3888963744,27
3886486551,96
3888971594,27
3889166009,4
3889130270,48
3888970096,27
3889151565,14
3889127386,42
3888972863,27
3889149824,14
3888967645,27
3888969958,27
3889151571,14
3886466751,4
3889151548,14
3888971405,27
3886472127,4
3887595509,14
3886467652,4
3888973653,27
3886454577,104
3889149856,14
3887593059,11
3889153461,14
3888959378,124
3888941652,122
3888973756,27
3888994426,28
3889159484,146
3888957464,124
3886470444,4
3889155217,14
3888975075,27
3887933573,27
3889155214,14
3888975102,27
3887579364,96
3888967409,27
3889149832,14
3889156130,14
3889152588,14
3889155215,14
3887594468,14
3889108390,31
3889116047,41
3889116047,43
3889116047,45
3889125608,49
3888994430,28
3889192454,14
3886454564,104
3888972592,27
3889176368,9
3888978053,27
3889225822,4
3888948182,94
3886827213,96
3889158502,146
3887934138,1
3889226231,27
3889229806,27
3889219832,27
3889223371,27
3889232275,27
3887932493,31
3889229663,27
3889227363,27
3889230465,27
3889227379,27
3887938395,23
3888964599,27
3889249677,14
3889247773,14
3889246756,14
3888977338,27
3889245867,11
3889249656,14
3889220839,27
3889223739,27
3886826698,90
3889251391,14
3886824991,43
3888968035,31
3889246720,14
3886826756,43
3889232447,42
3886831114,17
3886831114,1594
3886831114,14
3886829440,17
3886829440,14
3886829440,96
3886833169,43
3886830262,43
3889280513,14
3889282949,27
3889285368,27
3889282878,27
3889280970,27
3889279991,27
3889284429,27
3889283849,27
3889289023,27
3889288089,27
3889283738,27
3889283944,27
3889282502,27
3889285489,27
3889288158,27
3887937947,34
3889281827,27
3887950016,80
3889282948,27
3887942330,34
3889292785,1324
3889297132,1324
3889292790,1324
3889295370,1324
3886832771,43
3889293796,1324
3889299139,1324
3889294440,1324
3886832801,43
3887944701,28
3889297162,41
3889285740,104
3889287646,4
3886831858,43
3886835538,43
3889292770,15
3886835556,43
3889414348,104
3889415333,104
3889409571,14
3889411685,104
3889409631,14
3886835771,43
3887989434,3206
3886837712,43
3886835927,43
3889413775,104
3889417441,1912
3889414755,104
3889416427,104
3889415679,104
3889416449,104
3889413755,104
3889413808,1912
3889413757,104
3889412913,104
3889415657,104
3889413817,104
3889414777,104
3889411963,104
3889414768,104
3889412929,104
3889417428,104
3889413758,104
3889412923,104
3889410961,104
3889413786,1912
3889413810,104
3889410977,104
3889416417,104
3889416439,1931
3889418011,104
3889416437,104
3889411969,104
3889411954,104
3889417427,104
3889411979,104
3889415659,104
3889415681,104
3889417440,104
3889416440,104
3889413798,1912
3889418021,1912
3889415668,104
3889413788,1594
3889413776,1912
3889414767,104
3889416418,104
3889413756,104
3889414758,1912
3889414778,104
3889415669,104
3889414766,104
3889413787,104
3889414776,104
3889416428,104
3889417442,1912
3889417465,68
3889417410,104
3889413778,104
3889413769,104
3889416452,1912
3889417438,1912
3889417412,1912
3889411985,104
3889415662,104
3889415660,104
3889417405,104
3889417420,104
3889416422,104
3889412907,1912
3889416415,104
3889416423,104
3889414779,1594
3889412901,1912
3889411989,104
3889417435,104
3889416433,104
3889416444,104
3889416446,104
3889416426,104
3889417399,104
3889412909,104
3889417403,104
3889417464,68
3889416472,68
3889419010,68
3889416407,104
3889410981,104
3889413805,104
3889416442,104
3889416425,104
3889417431,1912
3889416409,104
3889413767,1912
3889412897,104
3889417401,104
3889416421,104
3889417413,1912
3889417419,1594
3889415702,68
3889416431,1912
3889412917,104
3889415678,104
3889414759,104
3889415652,104
3889415656,104
3889410974,104
3889411957,104
3889415667,104
3889416465,68
3889417462,1912
3889417415,104
3889417422,104
3889411995,104
3889417429,104
3889418026,68
3889412911,104
3889416434,104
3889416454,1912
3889415680,104
3889415658,104
3889417414,1912
3889413779,104
3889412910,104
3889417418,104
3889413828,68
3889416412,104
3889417433,104
3889413818,1912
3889414756,104
3889417444,104
3889417436,104
3889416453,1912
3889417404,104
3886845634,42
3886845634,1737
3886845634,96
3889417423,1912
3889417407,104
3889413759,104
3889411966,104
3889414769,104
3889413789,104
3889417417,104
3889416416,104
3889417446,104
3889416443,104
3889417402,104
3889417466,68
3889413822,68
3889419011,68
3887998669,124
3887998669,14
3889415670,104
3889417426,104
3889416410,104
3889417409,104
3889411973,104
3889417434,4
3889426513,44
3889427185,122
3889416424,104
3889412942,68
3887997678,42
3889435688,9
3889444787,54
3889472319,10
3888411502,14
3888413305,14
3886863627,84
3886863311,25
3886863311,96
3886863311,11
3889446773,27
3889485009,99
3889445677,27
3886870605,84
3889442963,27
3889450165,27
3889444955,27
3888414219,11
3888405748,11
3889480545,51
3889480545,50
3889480545,86
3889451782,28
3889445735,28
3889490876,14
3889494518,14
3886870821,84
3889483947,75
3889490916,14
3886877050,84
3886873537,84
3889496223,14
3889487629,75
3889477791,50
3889477791,51
3889477791,99
3889494526,14
3889488504,75
3889485739,75
3888478374,28
3886871319,4
3889494488,14
3888476633,28
3889491383,10
3889494556,14
3888476635,28
3888407217,11
3889491897,14
3888473921,28
3889491884,14
3889496396,14
3888401858,11
3888474942,28
3889491915,14
3889491859,14
3889496377,14
3888476649,28
3889487767,14
3889487767,139
3889487767,13
3888479343,28
3888472999,28
3888476634,28
3889489304,75
3888479353,28
3889495520,14
3888480132,27
3889482904,43
3886878255,108
3889496337,14
3889494906,27
3888480003,28
3889491908,14
3886873577,84
3889492867,14
3888479341,28
3889496403,14
3889494553,14
3888478407,28
3889494542,14
3889495475,53
3888481091,27
3889490918,14
3888476608,28
3889484819,43
3889494547,14
3888476690,53
3888479494,4
3889483974,48
3888477541,28
3888484344,96
3889703673,10
3889703673,9
3889710607,11
3889710607,5
3889710607,118
3888822664,23
3886884649,84
3888492044,27
3889738701,46
3889738701,45
3889738701,43
3886880743,34
3886880743,31
3888825160,96
3886879562,4
3886879562,3102
3888827018,23
3888484995,27
3886883121,84
3889772440,11
3889747873,96
3886890682,94
3889762317,104
3888811285,3190
3888490144,3187
3889767506,104
3887109008,84
3889707812,9
3889707812,10
3889705876,13
3886898105,7
3889772325,9
3886888623,12
3888805244,27
3888827019,23
3886882278,84
3889706993,11
3889706993,5
3889706993,118
3886896678,4
3886896678,1339
3888825317,23
3889774845,41
3889774845,45
3889774845,43
3888826246,9
3889756044,69
3886880775,46
3886880775,43
3889711039,48
3889711039,406
3886881503,84
3887107137,75
3887107137,2458
3887107137,47
3886877906,84
3886885145,84
3889756331,52
3887106350,42
3887106350,43
3887106350,41
3888827086,96
3888827086,33
3889702659,116
3886880758,84
3889759117,52
3887101983,42
3887101983,43
3887101983,41
3886880577,4
3886880577,3102
3888825500,9
3888816675,3102
3889751610,84
3886885021,4
3886885021,3102
3889756922,44
3886879633,84
3888826057,23
3886884075,84
3888484988,3212
3889756588,25
3889755379,52
3889707452,2353
3886881497,84
3888816340,30
3888816340,42
3886878991,3242
3886882799,84
3889757250,146
3888483786,4
3888483786,96
3888812131,96
3889716058,48
3889716058,406
3889705777,96
3886899943,42
3889709723,11
3889709723,5
3889709723,118
3886879741,84
3889742303,68
3886886015,96
3888821680,33
3889772691,100
3889707351,88
3889706118,3132
3886885192,6
3889704443,42
3889771381,80
3886884045,4
3886884045,3102
3886881432,84
3889758677,3103
3889758677,3107
3889758677,3104
3889712505,49
3889712505,135
3889712505,56
3888485520,4
3888814699,44
3886881694,84
3889752977,52
3889746164,100
3889746164,11
3886898471,14
3886883310,84
3886892068,10
3886892068,9
3886892068,11
3886896890,137
3888827228,9
3888483868,96
3889745079,43
3886882484,46
3886882484,43
3886877987,121
3886880578,84
3886896825,96
3886898297,7
3886884038,84
3887103382,23
3886880699,96
3888827192,9
3889755097,69
3889752698,69
3886876983,84
3886885118,46
3886885118,43
3886878853,34
3889711565,10
3889711565,9
3889751361,43
3886880653,84
3886883614,84
3889777454,96
3886875961,84
3888827257,9
3886882549,84
3889702675,14
3889777455,34
3886887513,12
3889708974,11
3889708974,5
3889708974,118
3889703568,42
3886898633,14
3886898633,13
3886898633,124
3886899214,128
3888827014,96
3888827014,33
3886881683,84
3888823412,33
3888489248,3212
3889742706,139
3887106363,96
3888829129,94
3886898356,34
3894881231,146
3890889803,48
3894848549,27
3894201660,100
3890894250,104
3890894250,10
3894847845,27
3894873053,14
3894874408,112
3894874408,135
3894874408,57
3894866828,14
3894205670,96
3894874027,14
3890893450,96
3894879371,3243
3894879371,11
3894850453,27
3894848708,27
3894849456,27
3894873591,25
3894852196,27
3890892404,138
3890895157,48
3894877672,3070
3894847861,27
3894852363,27
3894206347,44
3894876589,3200
3894205160,44
3894886858,68
3894886858,100
3894886858,48
3894874996,68
3894874996,43
3894874996,100
3894874867,3200
3894854036,27
3890888772,122
3894870964,25
3894848532,27
3894875755,14
3894874816,104
3894847770,27
3894200870,44
3894877342,14
3894876801,50
3894876801,51
3894876801,48
3894891672,3
3894891672,1594
3894891672,24
3894852388,27
3894852373,27
3890893453,96
3894871815,14
3894854037,27
3894854085,27
3894846971,27
3894212257,27
3890893474,96
3894849508,27
3894874889,100
3890896137,96
3890891510,4
3894873939,13
3894873787,49
3894872115,14
3890891534,784
3894847835,27
3890894330,96
3894874874,3210
3894849620,27
3894872672,42
3890895164,96
3894846978,27
3894890909,615
3894890909,19
3894889959,83
3894874011,14
3894871290,14
3890891640,6
3894850384,27
3890890585,75
3894892582,59
3894892582,3086
3894871274,14
3894853044,27
3894868733,14
3894871860,25
3894849491,27
3890893623,43
3890890730,23
3890892624,32
3894213030,14
3890893461,107
3894891850,11
3894208826,1810
3894212242,1810
3890891699,4
3890891699,6
3890891699,96
3894214015,1810
3894847877,27
3894890369,48
3894209769,1810
3894213052,1810
3894210784,96
3894890740,3217
3890897407,96
3894894726,75
3894217368,96
3890889998,96
3894219137,43
3894219137,46
3894905073,25
3894905073,135
3890899112,2225
3894904489,23
3894903523,25
3894903523,135
3890891911,6
3890891911,4
3890891911,132
3890896475,6
3890896475,4
3890896475,132
3891001480,80
3894898452,75
3891005810,100
3891005810,89
3891005810,2115
3891002954,48
3891006534,48
3891009902,104
3891009902,41
3891009902,43
3894915974,3242
3894915974,48
3894915974,59
3891010627,96
3894915741,25
3891011512,43
3891011512,31
3891007860,86
3891007860,11
3894919552,12
3894919552,15
3891012609,104
3891012609,41
3891012609,43
3894920843,2468
3894920843,112
3891016039,104
3891016039,41
3891016039,43
3891013420,104
3891013420,41
3891013420,43
3891009927,104
3891009927,41
3891009927,43
3891008882,137
3894921902,112
3894921902,2468
3894921902,1319
3891009996,68
3894270126,104
3894933046,42
3891013599,3231
3894923798,1339
3894923798,134
3894923798,23
3894930838,23
3894921722,75
3891019409,54
3891019409,57
3891019409,25
3891020138,88
3894939005,75
3894939075,42
3894934304,42
3891009995,3231
3894271740,96
3891014525,52
3891014525,25
3894938253,23
3894938253,1231
3894936710,42
3894933886,42
3894945041,14
3894204144,57
3894275354,4
3894939779,75
3894941757,118
3894941757,3103
3891017326,19
3894274633,14
3891030670,28
3894939981,124
3891053047,43
3891051801,13
3891052096,69
3894280566,53
3894280566,20
3894280566,147
3891069666,84
3894278855,53
3894278855,33
3894278855,20
3891073037,96
3894279691,54
3894960621,96
3894959576,3126
3894959576,50
3894959576,48
3894969438,4
3894872552,9
3894962442,53
3894976479,137
3894976479,42
3894976479,11
3891069917,96
3894956690,28
3891072403,96
3891075306,17
3891075306,124
3891075306,14
3867581937,123
3891070657,96
3891070669,96
3891072463,48
3891072487,15
3891072487,12
3891071634,48
3891071634,99
3891071634,50
3891071641,55
3894999367,45
3894999367,41
3891074321,84
3891071688,96
3891073385,4
3894997572,14
3891073435,47
3891073435,25
3891073452,42
3894283985,14
3894283986,96
3895201267,47
3895201267,43
3894288278,3231
3891071687,104
3891076245,37
3895203556,3
3891077148,25
3891077148,49
3891077148,116
3894287322,14
3891076300,104
3891076300,43
3895208286,44
3891075451,3195
3895210131,96
3891074534,17
3895201285,2401
3895211018,46
3895211018,45
3895211018,43
3894284926,12
3894284926,15
3894284926,47
3894284921,49
3895205504,42
3895203800,4
3891071849,9
3894285691,23
3894286598,23
3894289241,23
3894284787,23
3894286558,23
3895210080,14
3894284788,23
3894289244,23
3894285921,42
3894288299,23
3894290229,23
3894284827,23
3894291038,23
3894287390,23
3895211237,96
3894997780,27
3895202237,27
3894999668,27
3895201297,27
3895202642,27
3895206573,67
3895204789,12
3894285845,27
3894999515,27
3894286683,27
3895201301,27
3891073828,96
3891076429,49
3891076591,96
3895206555,88
3895211444,96
3891073829,43
3891073829,41
3891073920,34
3891076691,80
3891077596,43
3891078246,80
3891079155,96
3894296206,12
3891078258,96
3895212493,1594
3895212493,24
3895212493,52
3891076729,17
3891078292,34
3891075906,68
3891073982,67
3891075905,105
3894295248,25
3891079261,59
3895214992,42
3891079273,96
3894293970,25
3891073978,88
3891079220,88
3891076754,88
3895219671,44
3891079218,88
3891073980,88
3891080086,88
3891080087,88
3895220406,104
3891077660,88
3891076756,88
3895222638,106
3895222638,46
3895222638,47
3891075913,44
3891081118,17
3891081118,124
3891081118,14
3891078431,1594
3895216767,52
3895216764,52
3895221060,52
3895232336,96
3895224400,96
3891076943,25
3891076943,3242
3895232995,10
3895231187,13
3895216836,3217
3891079368,12
3891079368,15
3895218830,18
3895220380,18
3895221252,18
3891079398,1594
3895219584,18
3895217914,18
3895216970,18
3895222184,18
3895222197,18
3895222190,27
3894299450,49
3894401110,49
3891084006,14
3894298589,14
3891079459,52
3891079459,1
3891079459,53
3891083046,92
3891083044,92
3891081110,92
3891082107,8
3891083071,8
3891083070,8
3891078428,8
3891083072,8
3891079347,8
3895256064,46
3895256064,45
3895256064,43
3891077919,96
3891082310,144
3891082310,59
3891084389,3220
3895257105,1594
3895257177,8
3895257177,1
3895257177,4
